cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
5900	ENSMUSG00000118346	Tmem179b	0.000494	0.00289	0.067	chr19	[8773425]	[8773505 8774335]	False	CDS	
21530	ENSMUSG00000001089	Luzp1	0.000497	0.0029	0.074	chr4	[136469851 136521444 136539217]	[136540356]	True	5' UTR	
9701	ENSMUSG00000000938	Hoxa10	0.000506	0.00295	0.242	chr6	[52232781]	[52233959 52240278 52240450]	True	CDS	
5645	ENSMUSG00000038059	Smim3	0.000508	0.00296	0.213	chr18	[60475586]	[60499314 60501393]	False	5' UTR	
21043	ENSMUSG00000061455	Stx17	0.000515	0.00299	0.125	chr4	[48124959 48125067]	[48131765]	True	5' UTR	
7029	ENSMUSG00000027639	Samhd1	0.000522	0.00303	0.11	chr2	[157099504]	[157101321 157101721]	True	CDS	
19153	ENSMUSG00000025157	Zdhhc16	0.00055	0.00317	0.156	chr19	[41939734 41939905]	[41940650]	True	CDS	
23947	ENSMUSG00000066306	Numa1	0.000559	0.00322	0.16	chr7	[101934176 101934318 101970355 101970828]	[101977380]	True	5' UTR	
16320	ENSMUSG00000035762	Tmem161b	0.000572	0.00328	0.123	chr13	[84222435 84251334]	[84257761]	True	CDS	
154	ENSMUSG00000041439	Mfsd6	0.000594	0.00338	0.14	chr1	[52709756]	[52726710 52727023]	False	5' UTR	
19223	ENSMUSG00000024976	Shoc2	0.000599	0.0034	0.052	chr19	[53944302 53944403 53944896 53945014 53949944]	[53987454]	False	5' UTR	
95	ENSMUSG00000058407	Txndc9	0.000629	0.00354	0.052	chr1	[37995842]	[37996893 37997109 37997164]	True	5' UTR	
14871	ENSMUSG00000048497	Mmgt2	0.000636	0.00358	0.148	chr11	[62648817 62648857 62649142 62660370]	[62664670]	True	5' UTR	
25889	ENSMUSG00000031337	Mtm1	0.000652	0.00366	0.116	chrX	[71215083 71215148]	[71231391]	True	5' UTR	
14701	ENSMUSG00000020385	Clk4	0.000655	0.00366	0.147	chr11	[51267332 51268232 51270596]	[51271800]	True	CDS	
19908	ENSMUSG00000027207	Galk2	0.000659	0.00367	0.057	chr2	[125975334 125975462]	[125983055]	False	CDS	
18069	ENSMUSG00000024036	Slc37a1	0.000665	0.0037	0.084	chr17	[31319191 31320113]	[31321048]	False	CDS	
13663	ENSMUSG00000053332	Gas5	0.000668	0.00372	0.066	chr1	[161036853 161037165]	[161037288]	True	Non-coding	
21185	ENSMUSG00000035069	Oma1	0.000699	0.00386	0.074	chr4	[103325401 103328967]	[103331305]	False	CDS	
12505	ENSMUSG00000032534	Cep63	0.000719	0.00397	0.065	chr9	[102598284]	[102601317 102601321]	False	CDS	
3286	ENSMUSG00000021662	Arhgef28	0.000727	0.004	0.216	chr13	[98145596]	[98206073 98206324]	True	5' UTR	
993	ENSMUSG00000020107	Anapc16	0.00073	0.00401	0.085	chr10	[59996615]	[60002418 60002956]	True	CDS	
2999	ENSMUSG00000021336	Slc17a4	0.000748	0.00409	0.071	chr13	[23902031]	[23902971 23903243]	False	CDS	
11620	ENSMUSG00000031681	Smad1	0.000748	0.00409	0.119	chr8	[79372365]	[79372453 79399253]	False	5' UTR	
25059	ENSMUSG00000058173	Smco4	0.000766	0.00418	0.062	chr9	[15493074 15493630 15494150]	[15525628]	True	5' UTR	
9190	ENSMUSG00000029600	Rita1	0.000833	0.00449	0.111	chr5	[120611730]	[120611980 120612274]	True	5' UTR	
16860	ENSMUSG00000022139	Mbnl2	0.000899	0.00481	0.097	chr14	[120389164 120395766]	[120396451]	True	CDS	
809	ENSMUSG00000026628	Atf3	0.000902	0.00482	0.105	chr1	[191177341]	[191177432 191177447 191183093]	False	CDS	
14652	ENSMUSG00000020409	Slu7	0.000908	0.00485	0.123	chr11	[43433820 43436433 43436486]	[43437345]	True	5' UTR	
13417	ENSMUSG00000026254	Eif4e2	0.000915	0.00487	0.064	chr1	[87214020 87214496]	[87219581]	True	CDS	
18426	ENSMUSG00000039770	Ypel5	0.000966	0.00512	0.077	chr17	[72836792 72837709 72837820]	[72846279]	True	5' UTR	
22024	ENSMUSG00000036087	Slain2	0.000977	0.00516	0.173	chr5	[72958287 72965882]	[72974531]	True	CDS	
12435	ENSMUSG00000056131	Pgm3	0.00102	0.00533	0.059	chr9	[86570408]	[86570588 86571730]	False	5' UTR	
10357	ENSMUSG00000054499	Dedd2	0.00102	0.00535	0.121	chr7	[25219168]	[25219764 25219787]	False	5' UTR	
24166	ENSMUSG00000040268	Plekha1	0.00105	0.00546	0.144	chr7	[130865984 130866001 130866692]	[130877734]	False	5' UTR	
21826	ENSMUSG00000029177	Cenpa	0.00107	0.00555	0.139	chr5	[30667114 30669829]	[30672464]	True	CDS	
11442	ENSMUSG00000004319	Clcn3	0.00108	0.00556	0.106	chr8	[60941415]	[60965282 60975732 60982776]	False	CDS	
20359	ENSMUSG00000025762	Larp1b	0.00108	0.0056	0.092	chr3	[40950685 40950951]	[40961608]	True	CDS	
15558	ENSMUSG00000039230	Tbcd	0.0011	0.00567	0.134	chr11	[121503788 121518342]	[121540852]	True	CDS	
24651	ENSMUSG00000066880	Zfp617	0.00111	0.00571	0.153	chr8	[71928329 71929199]	[71932019]	False	CDS	
23765	ENSMUSG00000078681	Tm2d3	0.00113	0.00581	0.072	chr7	[65693570 65693944]	[65695143]	True	CDS	
4088	ENSMUSG00000009035	Tmem184b	0.00119	0.00608	0.129	chr15	[79366679]	[79368598 79369670]	False	CDS	
16878	ENSMUSG00000022151	Ttc33	0.00119	0.00608	0.108	chr15	[5185573 5185769]	[5189582]	True	5' UTR	
19107	ENSMUSG00000024805	Pcgf5	0.0012	0.00608	0.176	chr19	[36348570 36409910]	[36411956]	True	5' UTR	
10167	ENSMUSG00000039985	Sinhcaf	0.00121	0.00613	0.114	chr6	[148933149]	[148944589 148946047 148946292]	True	5' UTR	
20140	ENSMUSG00000035268	Pkig	0.00134	0.0067	0.092	chr2	[163658493 163658660 163659236]	[163703486]	True	5' UTR	
20464	ENSMUSG00000019710	Mrpl24	0.00138	0.00692	0.072	chr3	[87919652 87919706 87919829]	[87921817]	True	5' UTR	
5865	ENSMUSG00000024958	Gpr137	0.00139	0.00694	0.078	chr19	[6940483]	[6941092 6941924]	True	CDS	
12876	ENSMUSG00000031393	Mecp2	0.00145	0.00724	0.195	chrX	[74037333]	[74079909 74085510]	True	CDS	
16564	ENSMUSG00000056234	Ncoa4	0.00145	0.00724	0.07	chr14	[32160011 32165823]	[32170748]	True	5' UTR	
25197	ENSMUSG00000032097	Ddx6	0.00145	0.00725	0.068	chr9	[44604746 44604928 44604953 44604985 44605149]	[44607123]	False	5' UTR	
22203	ENSMUSG00000029502	Golga3	0.00151	0.0075	0.139	chr5	[110176923 110177050]	[110181603]	True	5' UTR	
20102	ENSMUSG00000061689	Dlgap4	0.00151	0.0075	0.105	chr2	[156721088 156722103 156731058]	[156745835]	False	CDS	
11521	ENSMUSG00000070003	Ssbp4	0.00152	0.00754	0.094	chr8	[70599900]	[70600009 70600396]	True	CDS	
6076	ENSMUSG00000025199	Chuk	0.00164	0.0081	0.151	chr19	[44075531]	[44077246 44077263]	True	CDS	
1966	ENSMUSG00000017631	Abr	0.00164	0.0081	0.245	chr11	[76486537]	[76494257 76508888]	True	CDS	
20755	ENSMUSG00000053819	Camk2d	0.00168	0.00826	0.099	chr3	[126840366 126841574]	[126842758]	True	CDS	
25631	ENSMUSG00000032478	Nme6	0.00168	0.00827	0.082	chr9	[109839711 109841516]	[109841927]	True	CDS	
4164	ENSMUSG00000064284	Cdpf1	0.00173	0.00847	0.104	chr15	[85809325]	[85810843 85810902 85811639]	True	5' UTR	
14464	ENSMUSG00000064030	Pym1	0.00178	0.00872	0.181	chr10	[128747999 128748567]	[128765147]	True	CDS	
21445	ENSMUSG00000028580	Pum1	0.00184	0.00899	0.189	chr4	[130766050 130766056]	[130768816]	True	CDS	
23016	ENSMUSG00000013736	Trnt1	0.00185	0.00902	0.134	chr6	[106769192 106769257]	[106769830]	True	5' UTR	
664	ENSMUSG00000026659	Dusp12	0.00192	0.00934	0.143	chr1	[170880227]	[170880573 170880915]	True	CDS	
24168	ENSMUSG00000040268	Plekha1	0.00197	0.00952	0.15	chr7	[130908426 130909629]	[130910832]	True	CDS	
15292	ENSMUSG00000017119	Nbr1	0.00198	0.00954	0.062	chr11	[101577252 101578038]	[101580585]	True	CDS	
4139	ENSMUSG00000041815	Poldip3	0.002	0.00963	0.068	chr15	[83135390]	[83137468 83138132]	True	CDS	
13009	ENSMUSG00000031431	Tsc22d3	0.00207	0.00995	0.058	chrX	[140542157]	[140542846 140598128]	True	CDS	
16254	ENSMUSG00000021458	Aopep	0.00214	0.0103	0.071	chr13	[63298857 63301307]	[63301779]	True	3' UTR	
6838	ENSMUSG00000027371	Fahd2a	0.00215	0.0103	0.091	chr2	[127440603]	[127441874 127444417]	True	CDS	
11304	ENSMUSG00000051978	Erich1	0.00216	0.0103	0.094	chr8	[14078917]	[14090177 14090241]	False	CDS	
13741	ENSMUSG00000013973	Dedd	0.00216	0.0103	0.095	chr1	[171329527 171329693 171331286]	[171338252]	True	5' UTR	
20843	ENSMUSG00000011008	Mcoln2	0.00245	0.0116	0.155	chr3	[146150007 146150321]	[146163535]	True	CDS	
4624	ENSMUSG00000033157	Abhd10	0.00249	0.0117	0.098	chr16	[45737636]	[45740319 45742777]	True	CDS	
25728	ENSMUSG00000038145	Snrk	0.0025	0.0118	0.106	chr9	[122117408 122117503]	[122131893]	False	5' UTR	
18960	ENSMUSG00000036278	Macrod1	0.00252	0.0118	0.075	chr19	[7197614 7197737]	[7197913]	False	CDS	
16680	ENSMUSG00000022214	Dcaf11	0.00252	0.0118	0.051	chr14	[55560122 55560628]	[55561210]	True	5' UTR	
8289	ENSMUSG00000073758	Sh3d21	0.00255	0.0119	0.157	chr4	[126162024]	[126162176 126162453]	True	CDS	
19266	ENSMUSG00000026655	Fam107b	0.0026	0.0121	0.088	chr2	[3713637 3749392 3770762]	[3772796]	False	CDS	
16687	ENSMUSG00000002325	Irf9	0.0026	0.0121	0.199	chr14	[55604244 55604554]	[55605052]	True	CDS	
4875	ENSMUSG00000040097	Flywch1	0.00269	0.0125	0.151	chr17	[23763319]	[23770235 23771415]	True	5' UTR	
23035	ENSMUSG00000034269	Setd5	0.00277	0.0128	0.102	chr6	[113110526 113110671]	[113110866]	False	CDS	
20680	ENSMUSG00000027901	Dennd2d	0.00288	0.0133	0.096	chr3	[106482714 106486321]	[106486873]	True	CDS	
6387	ENSMUSG00000026853	Crat	0.0029	0.0133	0.056	chr2	[30413247]	[30413860 30415312]	True	CDS	
16623	ENSMUSG00000021843	Ktn1	0.00291	0.0133	0.164	chr14	[47704278 47704489]	[47705763]	True	CDS	
11975	ENSMUSG00000057367	Birc2	0.00302	0.0138	0.147	chr9	[7835380]	[7836695 7836990]	True	CDS	
14159	ENSMUSG00000032763	Ilvbl	0.00311	0.0142	0.14	chr10	[78574569 78574666 78574835]	[78575087]	True	5' UTR	
6890	ENSMUSG00000027346	Gpcpd1	0.00317	0.0144	0.17	chr2	[132556977]	[132558607 132564627]	True	CDS	
22179	ENSMUSG00000029267	Mtf2	0.00319	0.0145	0.059	chr5	[108093407 108094249]	[108099119]	True	CDS	
6530	ENSMUSG00000061136	Prpf40a	0.00327	0.0148	0.079	chr2	[53190101]	[53191023 53191149]	True	CDS	
7464	ENSMUSG00000001017	Chtop	0.00331	0.015	0.068	chr3	[90500108]	[90502116 90503096]	True	CDS	
2478	ENSMUSG00000025162	Csnk1d	0.00339	0.0152	0.053	chr11	[120963907]	[120964948 120967995]	True	CDS	
13423	ENSMUSG00000026289	Atg16l1	0.00339	0.0152	0.169	chr1	[87774232 87774870]	[87775757]	True	CDS	
413	ENSMUSG00000047496	Rnf152	0.00341	0.0153	0.228	chr1	[105284955]	[105355041 105356343]	True	5' UTR	
11761	ENSMUSG00000035824	Tk2	0.00344	0.0154	0.182	chr8	[104231249]	[104236772 104238744]	True	CDS	
21589	ENSMUSG00000028919	Arhgef19	0.00346	0.0154	0.186	chr4	[141240745 141244967]	[141246175]	True	5' UTR	
8392	ENSMUSG00000043257	Pigv	0.00356	0.0158	0.096	chr4	[133662792]	[133664658 133669738 133672319]	False	CDS	
6549	ENSMUSG00000026987	Baz2b	0.00357	0.0159	0.167	chr2	[60206964]	[60209022 60209713]	True	5' UTR	
3772	ENSMUSG00000022020	Naa16	0.00358	0.0159	0.168	chr14	[79345109]	[79350689 79351373]	True	CDS	
10715	ENSMUSG00000025102	3110040N11Rik	0.00361	0.016	0.064	chr7	[81788577]	[81789252 81789355 81789428]	True	CDS	
23993	ENSMUSG00000005686	Ampd3	0.00361	0.016	0.108	chr7	[110768100 110768380 110768933]	[110777799]	False	5' UTR	
25844	ENSMUSG00000025860	Xiap	0.00381	0.0167	0.116	chrX	[42068483 42068873]	[42094367]	True	5' UTR	
7111	ENSMUSG00000027546	Atp9a	0.00389	0.017	0.067	chr2	[168710977]	[168734021 168741682 168742088]	True	CDS	
11064	ENSMUSG00000030850	Ate1	0.00404	0.0175	0.12	chr7	[130516169]	[130519356 130519877]	True	CDS	
15533	ENSMUSG00000025142	Aspscr1	0.00417	0.018	0.059	chr11	[120673171 120673615 120673802]	[120674040]	True	CDS	
10857	ENSMUSG00000044465	Fam160a2	0.00418	0.018	0.095	chr7	[105390353]	[105391577 105399884]	True	5' UTR	
17546	ENSMUSG00000033306	Lpp	0.0042	0.0181	0.164	chr16	[24393605 24393784]	[24442781]	True	5' UTR	
10600	ENSMUSG00000038260	Trpm4	0.00429	0.0184	0.099	chr7	[45327453]	[45327721 45333382]	True	CDS	
1994	ENSMUSG00000017615	Tnfaip1	0.00431	0.0185	0.081	chr11	[78530348]	[78536073 78536086]	True	5' UTR	
7277	ENSMUSG00000037174	Elf2	0.00432	0.0185	0.105	chr3	[51266867]	[51277205 51308050]	True	CDS	
24766	ENSMUSG00000056608	Chd9	0.00443	0.0189	0.079	chr8	[90849760 90876709 90887966 90888194]	[90890977]	False	5' UTR	
5083	ENSMUSG00000079557	Marchf2	0.00449	0.0191	0.067	chr17	[33709973]	[33715943 33718546]	True	CDS	
17073	ENSMUSG00000022553	Maf1	0.00449	0.0191	0.057	chr15	[76351660 76352042 76352094]	[76352420]	True	5' UTR	
1473	ENSMUSG00000009073	Nf2	0.0045	0.0191	0.196	chr11	[4768274]	[4780578 4782187]	True	CDS	
12165	ENSMUSG00000042790	Rnf214	0.0045	0.0191	0.092	chr9	[45898492]	[45899746 45900211 45904806]	True	CDS	
21743	ENSMUSG00000040407	Akap9	0.00455	0.0193	0.126	chr5	[4044071 4044979]	[4045898]	False	CDS	
3610	ENSMUSG00000022185	Acin1	0.00468	0.0197	0.128	chr14	[54651859]	[54653214 54662168]	True	CDS	
3798	ENSMUSG00000022124	Fbxl3	0.0047	0.0197	0.09	chr14	[103092427]	[103095193 103095337]	True	CDS	
15995	ENSMUSG00000042063	Zfp386	0.00476	0.02	0.07	chr12	[116047867 116048224]	[116054722]	False	CDS	
18438	ENSMUSG00000024073	Birc6	0.00487	0.0204	0.206	chr17	[74615331 74615358]	[74618436]	True	CDS	
19667	ENSMUSG00000042133	Ppig	0.00487	0.0204	0.088	chr2	[69722958 69723364 69731581]	[69731746]	True	5' UTR	
20649	ENSMUSG00000042035	Igsf3	0.00488	0.0204	0.141	chr3	[101377203 101377652]	[101377806]	False	5' UTR	
7779	ENSMUSG00000038975	Rabggtb	0.00491	0.0205	0.086	chr3	[153909599]	[153910064 153910261]	True	CDS	
11060	ENSMUSG00000030849	Fgfr2	0.00494	0.0206	0.177	chr7	[130228793]	[130241200 130261749]	True	CDS	
14283	ENSMUSG00000035351	Nup37	0.00495	0.0206	0.142	chr10	[88147073 88147170]	[88148162]	True	5' UTR	
73	ENSMUSG00000010453	Kansl3	0.00505	0.0209	0.153	chr1	[36365653]	[36367750 36367769]	True	CDS	
25055	ENSMUSG00000031939	Taf1d	0.00516	0.0213	0.082	chr9	[15306284 15306991]	[15307728]	True	5' UTR	
7976	ENSMUSG00000038764	Ptpn3	0.0052	0.0214	0.178	chr4	[57270178]	[57300281 57300593]	True	5' UTR	
11934	ENSMUSG00000038697	Taf5l	0.00527	0.0217	0.148	chr8	[124009834]	[124020861 124021189]	True	5' UTR	
23645	ENSMUSG00000011096	Akt1s1	0.00532	0.0219	0.131	chr7	[44849349 44849690 44850007 44850277 44850435]	[44852571]	True	CDS	
12953	ENSMUSG00000031229	Atrx	0.00539	0.0221	0.164	chrX	[105880019]	[105884307 105887715]	True	CDS	
915	ENSMUSG00000019792	Trmt11	0.00546	0.0224	0.094	chr10	[30590936]	[30591021 30594115]	True	CDS	
10834	ENSMUSG00000064307	Lrrc51	0.00549	0.0225	0.09	chr7	[101920775]	[101921504 101933750 101933764]	True	5' UTR	
10040	ENSMUSG00000030127	Cops7a	0.00557	0.0227	0.051	chr6	[124964929]	[124965152 124965219 124965285 124965374 124965402]	True	5' UTR	
9946	ENSMUSG00000030315	Vgll4	0.00561	0.0228	0.148	chr6	[114890807]	[114921317 114957936]	True	CDS	
13931	ENSMUSG00000039835	Nhsl1	0.00565	0.0229	0.144	chr10	[18511743 18516161]	[18523791]	True	CDS	
24428	ENSMUSG00000054823	Nsd3	0.00567	0.023	0.055	chr8	[25601994 25602737]	[25640577]	True	5' UTR	
5092	ENSMUSG00000092564	BC051226	0.00569	0.023	0.159	chr17	[33908587]	[33908744 33909181]	True	Non-coding	
16972	ENSMUSG00000022338	Eny2	0.00573	0.0231	0.054	chr15	[44428171 44428175 44428243]	[44429560]	True	5' UTR	
25607	ENSMUSG00000032612	Usp4	0.00574	0.0231	0.107	chr9	[108362899 108365971]	[108366761]	True	CDS	
25644	ENSMUSG00000032485	Scap	0.00582	0.0234	0.133	chr9	[110333350 110333506]	[110352946]	True	5' UTR	
21183	ENSMUSG00000035069	Oma1	0.00598	0.024	0.065	chr4	[103313884 103316339]	[103319022]	False	5' UTR	
13855	ENSMUSG00000026634	Angel2	0.00624	0.025	0.082	chr1	[190928759 190928905 190929100 190929247]	[190932867]	False	CDS	
2877	ENSMUSG00000037904	Ankrd9	0.00627	0.0251	0.065	chr12	[110977549]	[110977646 110977664 110977948]	True	CDS	
14436	ENSMUSG00000040054	Baz2a	0.00634	0.0253	0.228	chr10	[128091777 128092851]	[128096380]	False	CDS	
3970	ENSMUSG00000022378	Fam49b	0.00637	0.0254	0.1	chr15	[63950128]	[63956600 63957585 63970930]	True	CDS	
7988	ENSMUSG00000028382	Ptbp3	0.00641	0.0256	0.07	chr4	[59524477]	[59546149 59549148]	True	CDS	
18001	ENSMUSG00000024182	Axin1	0.00653	0.026	0.149	chr17	[26190232 26192624]	[26193939]	True	CDS	
12928	ENSMUSG00000015668	Pdzd11	0.00665	0.0264	0.094	chrX	[100625388]	[100625816 100625870 100625886]	True	5' UTR	
11220	ENSMUSG00000037664	Cdkn1c	0.00666	0.0264	0.126	chr7	[143459251]	[143459759 143459795]	True	CDS	
6533	ENSMUSG00000026832	Cytip	0.00695	0.0274	0.223	chr2	[58151764]	[58156724 58159882]	True	CDS	
8441	ENSMUSG00000036940	Kdm1a	0.00697	0.0274	0.108	chr4	[136577205]	[136582040 136592965]	True	CDS	
13476	ENSMUSG00000094651	Gal3st2	0.00715	0.028	0.173	chr1	[93861620 93861958]	[93872455]	True	CDS	
14094	ENSMUSG00000037876	Jmjd1c	0.00718	0.0281	0.129	chr10	[67215376 67217108]	[67218038]	False	CDS	
7696	ENSMUSG00000050931	Sgms2	0.00728	0.0284	0.152	chr3	[131342461]	[131488978 131490090 131490408]	False	5' UTR	
2341	ENSMUSG00000041654	Slc39a11	0.00733	0.0286	0.067	chr11	[113562122]	[113565586 113565676]	False	5' UTR	
21233	ENSMUSG00000028552	Eps15	0.00743	0.0289	0.145	chr4	[109380030 109382967]	[109385319]	True	CDS	
19342	ENSMUSG00000036617	Etl4	0.00744	0.0289	0.09	chr2	[20713449 20722724 20737556]	[20743459]	True	CDS	
4398	ENSMUSG00000022789	Dnm1l	0.00745	0.0289	0.15	chr16	[16316779]	[16318445 16318764 16319452]	True	CDS	
1480	ENSMUSG00000034201	Gas2l1	0.00748	0.029	0.122	chr11	[5064479]	[5064837 5065215]	True	5' UTR	
23879	ENSMUSG00000030774	Pak1	0.00756	0.0292	0.144	chr7	[97788975 97831059]	[97854439]	False	5' UTR	
10303	ENSMUSG00000002983	Relb	0.00761	0.0293	0.092	chr7	[19627971]	[19628076 19628177 19628608 19629191]	True	CDS	
12493	ENSMUSG00000032468	Armc8	0.00782	0.03	0.071	chr9	[99537760]	[99551543 99568602]	True	CDS	
268	ENSMUSG00000033159	Cnppd1	0.00799	0.0305	0.131	chr1	[75141504]	[75141700 75142058]	True	5' UTR	
7729	ENSMUSG00000028149	Rap1gds1	0.00826	0.0314	0.131	chr3	[138965997]	[138983722 139015546]	True	CDS	
22852	ENSMUSG00000036402	Gng12	0.00833	0.0317	0.051	chr6	[66896516 66896528 66896990]	[66914453]	True	5' UTR	
14263	ENSMUSG00000034674	Tdg	0.00859	0.0326	0.074	chr10	[82629940 82630039]	[82638701]	True	5' UTR	
25416	ENSMUSG00000032212	Sltm	0.00863	0.0326	0.063	chr9	[70559102 70561974]	[70562814]	False	CDS	
21414	ENSMUSG00000028797	Tmem234	0.00869	0.0328	0.095	chr4	[129601135 129601244]	[129601407]	True	CDS	
9403	ENSMUSG00000053581	Zfand2a	0.0087	0.0328	0.199	chr5	[139482798]	[139484266 139484277]	True	5' UTR	
4470	ENSMUSG00000022856	Tmem41a	0.00887	0.0334	0.062	chr16	[21938095]	[21946001 21947368]	True	CDS	
17343	ENSMUSG00000056851	Pcbp2	0.00903	0.0338	0.062	chr15	[102488278 102488815]	[102489755]	True	CDS	
12099	ENSMUSG00000050471	Fam118b	0.00905	0.0339	0.087	chr9	[35223743]	[35227164 35235231]	True	CDS	
3783	ENSMUSG00000033186	Mzt1	0.00917	0.0342	0.083	chr14	[99036511]	[99040515 99045994]	True	CDS	
21701	ENSMUSG00000029062	Cdk11b	0.00927	0.0345	0.07	chr4	[155624942 155625340]	[155625531]	True	5' UTR	
17651	ENSMUSG00000022793	B4galt4	0.00938	0.0348	0.059	chr16	[38757867 38763130 38763192]	[38765915]	True	CDS	
4343	ENSMUSG00000022536	Glyr1	0.00955	0.0353	0.06	chr16	[5031974]	[5036236 5036919]	False	CDS	
14437	ENSMUSG00000040054	Baz2a	0.00959	0.0354	0.214	chr10	[128091777 128092851]	[128096439]	True	CDS	
2348	ENSMUSG00000041598	Cdc42ep4	0.00969	0.0358	0.113	chr11	[113729666]	[113750730 113751688 113752185]	False	5' UTR	
5067	ENSMUSG00000024292	Cyp4f14	0.00981	0.0362	0.105	chr17	[32916890]	[32917145 32917303 32917332]	False	5' UTR	
24609	ENSMUSG00000095026	Gm3336	0.00995	0.0366	0.061	chr8	[70718633 70720729]	[70721777]	True	CDS	
12172	ENSMUSG00000034908	Sidt2	0.00995	0.0366	0.093	chr9	[45947056]	[45947629 45947836]	True	CDS	
19010	ENSMUSG00000048832	Vps37c	0.01	0.0368	0.096	chr19	[10688897 10688980 10688984]	[10706210]	True	5' UTR	
9945	ENSMUSG00000030315	Vgll4	0.0101	0.037	0.069	chr6	[114864080]	[114875039 114890617]	True	CDS	
23647	ENSMUSG00000002963	Pnkp	0.0102	0.0372	0.058	chr7	[44859946 44860185]	[44860360]	True	CDS	
18761	ENSMUSG00000053477	Tcf4	0.0102	0.0374	0.191	chr18	[69345026 69345940 69346366]	[69347279]	True	5' UTR	
21789	ENSMUSG00000023353	Agap3	0.0103	0.0374	0.125	chr5	[24452535 24475183]	[24476378]	True	CDS	
14092	ENSMUSG00000037876	Jmjd1c	0.0104	0.0377	0.087	chr10	[67158072 67186312]	[67189736]	True	CDS	
24011	ENSMUSG00000055116	Arntl	0.0104	0.0378	0.067	chr7	[113280803 113281423]	[113283257]	True	CDS	
9369	ENSMUSG00000029722	Agfg2	0.0104	0.0378	0.121	chr5	[137655729]	[137660162 137661364]	True	CDS	
10257	ENSMUSG00000041375	Ccdc9	0.0106	0.0381	0.13	chr7	[16284547]	[16285305 16286700]	False	5' UTR	
17121	ENSMUSG00000033099	Nol12	0.0107	0.0385	0.072	chr15	[78935076 78935695 78935900]	[78936479]	True	CDS	
5039	ENSMUSG00000024039	Cbs	0.0108	0.0387	0.097	chr17	[31613294]	[31614529 31615474]	True	CDS	
10490	ENSMUSG00000001247	Lsr	0.0108	0.0387	0.063	chr7	[30962245]	[30962811 30965969]	True	CDS	
22739	ENSMUSG00000029911	Ssbp1	0.0109	0.0389	0.066	chr6	[40471460 40471826]	[40472071]	True	5' UTR	
24364	ENSMUSG00000031505	Naxd	0.0109	0.0389	0.059	chr8	[11497627 11497741]	[11502622]	True	CDS	
14504	ENSMUSG00000009076	Zmat5	0.0109	0.0389	0.071	chr11	[4704713 4704722]	[4722358]	False	5' UTR	
15425	ENSMUSG00000045775	Slc16a5	0.011	0.0392	0.069	chr11	[115462808 115465058 115470149]	[115472671]	True	CDS	
19635	ENSMUSG00000026977	Marchf7	0.0111	0.0392	0.063	chr2	[60243671 60245261 60247513]	[60247890]	True	CDS	
22685	ENSMUSG00000058440	Nrf1	0.0111	0.0392	0.124	chr6	[30090147 30090305]	[30095340]	True	CDS	
6302	ENSMUSG00000026956	Uap1l1	0.0111	0.0394	0.063	chr2	[25362849]	[25363244 25363312]	True	CDS	
9133	ENSMUSG00000029346	Srrd	0.0113	0.0399	0.085	chr5	[112337742]	[112337976 112338002]	True	CDS	
24990	ENSMUSG00000033862	Cdk10	0.0113	0.0399	0.06	chr8	[123224931 123224969]	[123226347]	True	CDS	
6075	ENSMUSG00000025198	Erlin1	0.0114	0.0401	0.11	chr19	[44069396]	[44069589 44069691]	True	5' UTR	
23725	ENSMUSG00000006599	Gtf2h1	0.0116	0.0408	0.064	chr7	[46796289 46797466]	[46801672]	True	5' UTR	
24343	ENSMUSG00000044433	Camsap3	0.0117	0.0411	0.101	chr8	[3598989 3600406]	[3600676]	True	CDS	
12306	ENSMUSG00000058444	Map2k5	0.0117	0.0412	0.121	chr9	[63343457]	[63357993 63371737]	False	CDS	
12980	ENSMUSG00000067369	Trmt2b	0.0119	0.0416	0.093	chrX	[134267562]	[134270510 134276846]	True	5' UTR	
19554	ENSMUSG00000026883	Dab2ip	0.0119	0.0417	0.128	chr2	[35661626 35692411]	[35707648]	True	CDS	
11018	ENSMUSG00000045251	Zfp688	0.012	0.0419	0.122	chr7	[127419642]	[127420010 127421405 127421649 127421809]	True	CDS	
7263	ENSMUSG00000050174	Nudt6	0.012	0.042	0.104	chr3	[37412416]	[37415651 37416701]	True	CDS	
6614	ENSMUSG00000027104	Atf2	0.0122	0.0424	0.084	chr2	[73863239]	[73870623 73873670]	True	5' UTR	
23074	ENSMUSG00000025702	Marchf8	0.0122	0.0424	0.116	chr6	[116338216 116338491]	[116376693]	True	5' UTR	
2285	ENSMUSG00000018412	Kansl1	0.0126	0.0436	0.174	chr11	[104425294]	[104441725 104467639]	True	5' UTR	
22996	ENSMUSG00000045100	Slc25a26	0.0128	0.0443	0.148	chr6	[94535769 94576379]	[94592412]	True	CDS	
19944	ENSMUSG00000037885	Stk35	0.0128	0.0443	0.152	chr2	[129802005 129811238]	[129827774]	True	CDS	
15180	ENSMUSG00000078706	Gm53	0.0129	0.0446	0.085	chr11	[96251814 96261764 96262010]	[96264174]	True	Non-coding	
1287	ENSMUSG00000045867	Cradd	0.0131	0.0451	0.178	chr10	[95322890]	[95323469 95323985 95324001]	True	5' UTR	
913	ENSMUSG00000038876	Rnf146	0.0138	0.047	0.095	chr10	[29354448]	[29361285 29361964 29361984]	True	5' UTR	
